Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
010158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,Franklin,0.853715,0.875869,0.854219,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.876931,0.891242,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.860563,0.907394,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.039887,0.026441,6 out of 10,8 out of 9,8 out of 10
010164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,Talladega,0.853715,0.875869,0.850998,0.871755,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.877129,0.884071,2 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.881516,0.881225,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,Not Available,0.025226,7 out of 10,Not Available,7 out of 10
010168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,Russell,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.885739,2 out of 10,Not Available,2 out of 10,0.882266,0.909532,0.883737,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,0.029896,0.022129,10 out of 10,9 out of 9,10 out of 10
010169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,Escambia,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.893732,0.885274,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.898493,0.903034,7 out of 10,4 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
020001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,Anchorage,0.853715,0.875869,0.874794,0.884044,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.848828,0.867162,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.892349,0.917846,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.039568,0.028926,4 out of 10,6 out of 9,6 out of 10
020006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,Matanuska-Susitna,0.853715,0.875869,0.829505,0.867862,6 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.845572,0.870209,0 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.893476,0.885421,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.045930,0.026276,6 out of 10,8 out of 9,8 out of 10
020008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,Juneau,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.863811,0.861264,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.878253,0.899174,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,0.039237,0.021797,10 out of 10,9 out of 9,10 out of 10
020012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,Fairbanks North Star,0.853715,0.875869,0.859540,0.880320,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.863086,0.876836,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.864251,0.887752,2 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.036001,0.019966,10 out of 10,9 out of 9,10 out of 10
020017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,Anchorage,0.853715,0.875869,0.864213,0.886094,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.874280,0.871324,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.858056,0.898941,6 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.036716,0.024489,8 out of 10,9 out of 9,9 out of 10
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,Bethel,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.895637,0.870172,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.903360,0.901191,7 out of 10,0 out of 9,7 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
020024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,Kenai Peninsula,0.853715,0.875869,Not Available,0.866057,6 out of 10,Not Available,6 out of 10,0.881090,0.906068,0.876413,0.890276,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.879092,0.905113,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.048648,0.031509,1 out of 10,6 out of 9,6 out of 10
020026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,Anchorage,0.853715,0.875869,0.849361,0.864286,5 out of 10,5 out of 9,5 out of 10,0.881090,0.906068,0.851329,0.871508,0 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.880809,0.878365,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.034151,0.025869,7 out of 10,7 out of 9,7 out of 10
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,Maricopa,0.853715,0.875869,0.863460,0.880805,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.892522,0.899024,7 out of 10,4 out of 9,7 out of 10,0.882266,0.909532,0.892797,0.897585,6 out of 10,2 out of 9,6 out of 10,0.032229,0.023178,0.030694,0.040435,0 out of 10,0 out of 9,0 out of 10
030006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,Pima,0.853715,0.875869,0.853102,0.887804,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.853704,0.860443,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.864984,0.886727,2 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.037265,0.019663,10 out of 10,9 out of 9,10 out of 10
030007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,Yavapai,0.853715,0.875869,0.848169,0.872212,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.871416,0.884823,2 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.845221,0.897636,6 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.023047,0.022251,10 out of 10,9 out of 9,10 out of 10
030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,Pima,0.853715,0.875869,0.834540,0.893250,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.874421,0.889808,4 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.901330,0.888625,3 out of 10,0 out of 9,3 out of 10,0.032229,0.023178,0.035535,0.022091,10 out of 10,9 out of 9,10 out of 10
030011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,Pima,0.853715,0.875869,0.835842,0.864164,5 out of 10,7 out of 9,7 out of 10,0.881090,0.906068,0.887108,0.869329,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.843867,0.880786,0 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.022384,0.024841,8 out of 10,0 out of 9,8 out of 10
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,Yavapai,0.853715,0.875869,0.840001,0.869163,7 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.879614,0.884165,2 out of 10,1 out of 9,2 out of 10,0.882266,0.909532,0.877913,0.891172,3 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.022434,0.023235,9 out of 10,0 out of 9,9 out of 10
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,Yuma,0.853715,0.875869,0.871730,0.888129,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.866862,0.886217,2 out of 10,4 out of 9,4 out of 10,0.882266,0.909532,0.839409,0.867431,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.038029,0.018366,10 out of 10,9 out of 9,10 out of 10
030014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,Maricopa,0.853715,0.875869,0.844257,0.871511,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.883146,0.876234,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.885686,0.913576,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.029677,0.033528,0 out of 10,0 out of 9,0 out of 10
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,Pinal,0.853715,0.875869,0.840351,0.887100,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.881770,0.884765,2 out of 10,1 out of 9,2 out of 10,0.882266,0.909532,0.840084,0.899693,6 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.040010,0.035234,0 out of 10,2 out of 9,2 out of 10
030022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,Maricopa,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,Not Available,0.895588,6 out of 10,Not Available,6 out of 10,0.882266,0.909532,Not Available,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,Coconino,0.853715,0.875869,0.874070,0.869763,7 out of 10,0 out of 9,7 out of 10,0.881090,0.906068,0.872770,0.871965,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.900193,0.911620,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.023606,0.022097,10 out of 10,9 out of 9,10 out of 10
030024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,Maricopa,0.853715,0.875869,0.843805,0.882336,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.896255,0.869152,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.889340,0.883723,1 out of 10,0 out of 9,1 out of 10,0.032229,0.023178,Not Available,0.028008,5 out of 10,Not Available,5 out of 10
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,Maricopa,0.853715,0.875869,0.851080,0.872533,8 out of 10,8 out of 9,8 out of 10,0.881090,0.906068,0.895397,0.900798,8 out of 10,5 out of 9,8 out of 10,0.882266,0.909532,0.859187,0.887309,2 out of 10,5 out of 9,5 out of 10,0.032229,0.023178,0.035675,0.024934,8 out of 10,8 out of 9,8 out of 10
030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,Maricopa,0.853715,0.875869,0.842041,0.854199,1 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.874270,0.872652,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.886185,0.891200,3 out of 10,2 out of 9,3 out of 10,0.032229,0.023178,0.033980,0.027033,6 out of 10,6 out of 9,6 out of 10
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,Maricopa,0.853715,0.875869,0.862156,0.858709,3 out of 10,0 out of 9,3 out of 10,0.881090,0.906068,0.874013,0.885782,2 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.868832,0.899336,6 out of 10,7 out of 9,7 out of 10,0.032229,0.023178,0.033029,0.016029,10 out of 10,9 out of 9,10 out of 10
030038,SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,Maricopa,0.853715,0.875869,0.861544,0.861669,4 out of 10,0 out of 9,4 out of 10,0.881090,0.906068,0.902268,0.890181,4 out of 10,0 out of 9,4 out of 10,0.882266,0.909532,0.876120,0.889737,3 out of 10,4 out of 9,4 out of 10,0.032229,0.023178,0.028340,0.025341,7 out of 10,5 out of 9,7 out of 10
030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,Cochise,0.853715,0.875869,0.839808,0.863589,5 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.875021,0.856535,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.885895,0.858926,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.044125,0.036639,0 out of 10,3 out of 9,3 out of 10
030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,Mohave,0.853715,0.875869,0.840640,0.853121,0 out of 10,3 out of 9,3 out of 10,0.881090,0.906068,0.885297,0.895970,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.878184,0.914345,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.031312,0.027716,5 out of 10,4 out of 9,5 out of 10
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,Maricopa,0.853715,0.875869,0.844719,0.886170,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.883960,0.913648,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.887453,0.909149,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.029595,0.020152,10 out of 10,9 out of 9,10 out of 10
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,Navajo,0.853715,0.875869,0.858354,0.863593,5 out of 10,2 out of 9,5 out of 10,0.881090,0.906068,0.869573,0.877801,0 out of 10,2 out of 9,2 out of 10,0.882266,0.909532,0.888881,0.900154,6 out of 10,5 out of 9,6 out of 10,0.032229,0.023178,0.036729,0.015573,10 out of 10,9 out of 9,10 out of 10
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,Pima,0.853715,0.875869,0.867480,0.879735,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.866317,0.895786,6 out of 10,7 out of 9,7 out of 10,0.882266,0.909532,0.900637,0.898077,6 out of 10,0 out of 9,6 out of 10,0.032229,0.023178,0.032826,0.024203,8 out of 10,8 out of 9,8 out of 10
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,Maricopa,0.853715,0.875869,0.845290,0.876817,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.884950,0.889814,4 out of 10,2 out of 9,4 out of 10,0.882266,0.909532,0.888207,0.906935,9 out of 10,8 out of 9,9 out of 10,0.032229,0.023178,0.027666,0.032990,0 out of 10,0 out of 9,0 out of 10
030068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,Graham,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.833283,Not Available,Not Available,Not Available,Not Available,0.882266,0.909532,0.885835,0.882877,1 out of 10,0 out of 9,1 out of 10,0.032229,0.023178,0.027462,0.030430,2 out of 10,0 out of 9,2 out of 10
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,Mohave,0.853715,0.875869,0.837343,0.872647,8 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.874697,0.878748,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.859446,0.922004,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.023188,0.024858,8 out of 10,0 out of 9,8 out of 10
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,Apache,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.885542,0.892901,5 out of 10,3 out of 9,5 out of 10,0.882266,0.909532,0.908833,0.909886,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,Coconino,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.888460,0.888901,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.884111,0.905051,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.038373,0.031249,1 out of 10,4 out of 9,4 out of 10
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,Maricopa,0.853715,0.875869,0.857784,0.875661,9 out of 10,9 out of 9,9 out of 10,0.881090,0.906068,0.875134,0.878094,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.889977,0.907867,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.032555,Not Available,Not Available,Not Available,Not Available
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,Apache,0.853715,0.875869,Not Available,Not Available,Not Available,Not Available,Not Available,0.881090,0.906068,0.891966,0.886853,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.892452,0.918964,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,Pima,0.853715,0.875869,0.834469,0.852324,0 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.857758,0.829040,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.866818,0.869681,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.025236,0.026618,6 out of 10,0 out of 9,6 out of 10
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,Maricopa,0.853715,0.875869,0.869561,0.870191,7 out of 10,0 out of 9,7 out of 10,0.881090,0.906068,0.900112,0.889229,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.893110,0.895823,5 out of 10,1 out of 9,5 out of 10,0.032229,0.023178,0.029927,0.023468,9 out of 10,9 out of 9,9 out of 10
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,Maricopa,0.853715,0.875869,0.855015,0.864540,5 out of 10,4 out of 9,5 out of 10,0.881090,0.906068,0.880227,0.903741,9 out of 10,9 out of 9,9 out of 10,0.882266,0.909532,0.905160,0.896827,5 out of 10,0 out of 9,5 out of 10,0.032229,0.023178,0.028098,0.035357,0 out of 10,0 out of 9,0 out of 10
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,Maricopa,0.853715,0.875869,0.852567,0.868161,6 out of 10,6 out of 9,6 out of 10,0.881090,0.906068,0.901887,0.888296,3 out of 10,0 out of 9,3 out of 10,0.882266,0.909532,0.917152,0.911857,10 out of 10,0 out of 9,10 out of 10,0.032229,0.023178,0.038414,0.040033,0 out of 10,0 out of 9,0 out of 10
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,Maricopa,0.853715,0.875869,0.864732,0.874208,9 out of 10,8 out of 9,9 out of 10,0.881090,0.906068,0.887700,0.892512,5 out of 10,2 out of 9,5 out of 10,0.882266,0.909532,0.901846,0.903394,7 out of 10,2 out of 9,7 out of 10,0.032229,0.023178,0.029397,0.023085,10 out of 10,9 out of 9,10 out of 10
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,Maricopa,0.853715,0.875869,0.866664,0.884820,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.888354,0.876097,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.886673,0.881483,0 out of 10,0 out of 9,0 out of 10,0.032229,0.023178,0.031033,0.020751,10 out of 10,9 out of 9,10 out of 10
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,Maricopa,0.853715,0.875869,0.851532,0.866133,6 out of 10,5 out of 9,6 out of 10,0.881090,0.906068,0.887479,0.884160,2 out of 10,0 out of 9,2 out of 10,0.882266,0.909532,0.884847,0.900946,7 out of 10,6 out of 9,7 out of 10,0.032229,0.023178,0.023648,0.025671,7 out of 10,0 out of 9,7 out of 10
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,Mohave,0.853715,0.875869,0.850080,0.877418,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.877249,0.886779,3 out of 10,3 out of 9,3 out of 10,0.882266,0.909532,0.880933,0.905197,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,0.034556,0.022575,10 out of 10,9 out of 9,10 out of 10
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,Maricopa,0.853715,0.875869,0.876210,0.887800,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.897654,0.914792,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.926427,0.926736,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.034229,0.023127,10 out of 10,9 out of 9,10 out of 10
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,Maricopa,0.853715,0.875869,0.862202,0.896017,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.896795,0.880701,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.857322,Not Available,Not Available,Not Available,Not Available,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,Maricopa,0.853715,0.875869,0.852695,0.862914,4 out of 10,4 out of 9,4 out of 10,0.881090,0.906068,0.884212,0.876782,0 out of 10,0 out of 9,0 out of 10,0.882266,0.909532,0.873710,0.898224,6 out of 10,6 out of 9,6 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,Pima,0.853715,0.875869,0.849200,0.882417,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.894082,0.895135,6 out of 10,0 out of 9,6 out of 10,0.882266,0.909532,0.871328,0.903520,8 out of 10,8 out of 9,8 out of 10,0.032229,0.023178,Not Available,Not Available,Not Available,Not Available,Not Available
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,Pima,0.853715,0.875869,0.853656,0.876018,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.872065,0.878084,0 out of 10,1 out of 9,1 out of 10,0.882266,0.909532,0.893933,0.887612,2 out of 10,0 out of 9,2 out of 10,0.032229,0.023178,0.029236,0.025182,8 out of 10,6 out of 9,8 out of 10
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,Maricopa,0.853715,0.875869,0.856009,0.857935,2 out of 10,0 out of 9,2 out of 10,0.881090,0.906068,0.885879,0.900746,8 out of 10,7 out of 9,8 out of 10,0.882266,0.909532,0.894909,0.908314,9 out of 10,9 out of 9,9 out of 10,0.032229,0.023178,0.035782,0.028210,4 out of 10,6 out of 9,6 out of 10
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,Mohave,0.853715,0.875869,0.859958,0.868490,7 out of 10,5 out of 9,7 out of 10,0.881090,0.906068,0.857018,0.882597,1 out of 10,5 out of 9,5 out of 10,0.882266,0.909532,0.866913,0.880753,0 out of 10,3 out of 9,3 out of 10,0.032229,0.023178,0.046122,0.027837,5 out of 10,7 out of 9,7 out of 10
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,Maricopa,0.853715,0.875869,0.854031,0.885408,10 out of 10,9 out of 9,10 out of 10,0.881090,0.906068,0.885993,0.896801,6 out of 10,5 out of 9,6 out of 10,0.882266,0.909532,0.905717,0.929523,10 out of 10,9 out of 9,10 out of 10,0.032229,0.023178,0.042052,0.032838,0 out of 10,4 out of 9,4 out of 10
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,Maricopa,0.853715,0.875869,0.857961,0.851935,0 out of 10,0 out of 9,0 out of 10,0.881090,0.906068,0.877028,0.910746,10 out of 10,9 out of 9,10 out of 10,0.882266,0.909532,0.894071,0.892310,4 out of 10,0 out of 9,4 out of 10,0.032229,0.023178,0.038657,0.025200,7 out of 10,8 out of 9,8 out of 10
