year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5131,Sebastian County,ARKANSAS,Urban,All,"undefined",13058
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5133,Sevier County,ARKANSAS,Rural,All,"undefined",12872
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5135,Sharp County,ARKANSAS,Rural,All,"undefined",11384
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5137,Stone County,ARKANSAS,Rural,All,"undefined",10853
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5139,Union County,ARKANSAS,Rural,All,"undefined",12270
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5141,Van Buren County,ARKANSAS,Rural,All,"undefined",9757
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5143,Washington County,ARKANSAS,Urban,All,"undefined",14621
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5145,White County,ARKANSAS,Rural,All,"undefined",9898
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5147,Woodruff County,ARKANSAS,Rural,All,"undefined",9583
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5149,Yell County,ARKANSAS,Rural,All,"undefined",11210
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6001,Alameda County,CALIFORNIA,Urban,All,"undefined",21803
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6005,Amador County,CALIFORNIA,Rural,All,"undefined",19974
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6007,Butte County,CALIFORNIA,Urban,All,"undefined",19295
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6009,Calaveras County,CALIFORNIA,Rural,All,"undefined",23754
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6011,Colusa County,CALIFORNIA,Rural,All,"undefined",15793
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6013,Contra Costa County,CALIFORNIA,Urban,All,"undefined",20753
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6015,Del Norte County,CALIFORNIA,Rural,All,"undefined",13001
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6017,El Dorado County,CALIFORNIA,Urban,All,"undefined",20672
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6019,Fresno County,CALIFORNIA,Urban,All,"undefined",18092
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6021,Glenn County,CALIFORNIA,Rural,All,"undefined",13008
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6023,Humboldt County,CALIFORNIA,Rural,All,"undefined",16837
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6025,Imperial County,CALIFORNIA,Urban,All,"undefined",26683
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6027,Inyo County,CALIFORNIA,Rural,All,"undefined",23657
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6029,Kern County,CALIFORNIA,Urban,All,"undefined",16683
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6031,Kings County,CALIFORNIA,Urban,All,"undefined",15049
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6033,Lake County,CALIFORNIA,Rural,All,"undefined",18602
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6035,Lassen County,CALIFORNIA,Rural,All,"undefined",16962
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6037,Los Angeles County,CALIFORNIA,Urban,All,"undefined",17222
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6039,Madera County,CALIFORNIA,Urban,All,"undefined",18531
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6041,Marin County,CALIFORNIA,Urban,All,"undefined",16711
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6043,Mariposa County,CALIFORNIA,Rural,All,"undefined",25265
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6045,Mendocino County,CALIFORNIA,Rural,All,"undefined",28716
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6047,Merced County,CALIFORNIA,Urban,All,"undefined",17768
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6049,Modoc County,CALIFORNIA,Rural,All,"undefined",20290
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6051,Mono County,CALIFORNIA,Rural,All,"undefined",11080
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6053,Monterey County,CALIFORNIA,Urban,All,"undefined",24609
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6055,Napa County,CALIFORNIA,Urban,All,"undefined",17197
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6057,Nevada County,CALIFORNIA,Rural,All,"undefined",21740
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6059,Orange County,CALIFORNIA,Urban,All,"undefined",18275
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6061,Placer County,CALIFORNIA,Urban,All,"undefined",16570
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6063,Plumas County,CALIFORNIA,Rural,All,"undefined",15203
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6065,Riverside County,CALIFORNIA,Urban,All,"undefined",19054
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6067,Sacramento County,CALIFORNIA,Urban,All,"undefined",18905
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6069,San Benito County,CALIFORNIA,Urban,All,"undefined",29664
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6071,San Bernardino County,CALIFORNIA,Urban,All,"undefined",17918
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6073,San Diego County,CALIFORNIA,Urban,All,"undefined",17380
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6075,San Francisco County,CALIFORNIA,Urban,All,"undefined",20797
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6077,San Joaquin County,CALIFORNIA,Urban,All,"undefined",19625
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6079,San Luis Obispo County,CALIFORNIA,Urban,All,"undefined",17564
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6081,San Mateo County,CALIFORNIA,Urban,All,"undefined",24449
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6083,Santa Barbara County,CALIFORNIA,Urban,All,"undefined",19485
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6085,Santa Clara County,CALIFORNIA,Urban,All,"undefined",23199
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6087,Santa Cruz County,CALIFORNIA,Urban,All,"undefined",20192
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6089,Shasta County,CALIFORNIA,Urban,All,"undefined",16170
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6093,Siskiyou County,CALIFORNIA,Rural,All,"undefined",16093
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6095,Solano County,CALIFORNIA,Urban,All,"undefined",21899
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6097,Sonoma County,CALIFORNIA,Urban,All,"undefined",19843
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6099,Stanislaus County,CALIFORNIA,Urban,All,"undefined",23018
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6101,Sutter County,CALIFORNIA,Urban,All,"undefined",15266
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6103,Tehama County,CALIFORNIA,Rural,All,"undefined",20943
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6105,Trinity County,CALIFORNIA,Rural,All,"undefined",17672
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6107,Tulare County,CALIFORNIA,Urban,All,"undefined",21918
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6109,Tuolumne County,CALIFORNIA,Rural,All,"undefined",24287
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6111,Ventura County,CALIFORNIA,Urban,All,"undefined",18439
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6113,Yolo County,CALIFORNIA,Urban,All,"undefined",25677
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6115,Yuba County,CALIFORNIA,Urban,All,"undefined",17929
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8001,Adams County,COLORADO,Urban,All,"undefined",14745
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8003,Alamosa County,COLORADO,Rural,All,"undefined",15329
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8005,Arapahoe County,COLORADO,Urban,All,"undefined",13948
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8013,Boulder County,COLORADO,Urban,All,"undefined",16976
